@RELATION programmer_profiling

@ATTRIBUTE "Non-empty Lines" REAL
@ATTRIBUTE Words REAL
@ATTRIBUTE Chars REAL
@ATTRIBUTE "Ternary Operations" REAL
@ATTRIBUTE Comments REAL
@ATTRIBUTE "Comment Readability" REAL
@ATTRIBUTE "Multi-line to All Comments" REAL
@ATTRIBUTE "Inline to All Comments" REAL
@ATTRIBUTE "Unindented Comments" {True, False}
@ATTRIBUTE Macros REAL
@ATTRIBUTE #INCLUDE REAL
@ATTRIBUTE #DEFINE REAL
@ATTRIBUTE #IFNDEF REAL
@ATTRIBUTE #IFDEF REAL
@ATTRIBUTE "Using STL Libraries" {True, False}
@ATTRIBUTE Literals REAL
@ATTRIBUTE "Literal Name Readability" REAL
@ATTRIBUTE "Custom Types" REAL
@ATTRIBUTE "Custom Type Name Readability" REAL
@ATTRIBUTE "Object Definitions" REAL
@ATTRIBUTE "Object Declarations" REAL
@ATTRIBUTE "String Readability" REAL
@ATTRIBUTE "All Keywords" REAL
@ATTRIBUTE "IF Keywords" REAL
@ATTRIBUTE "ELSE Keywords" REAL
@ATTRIBUTE "FOR Keywords" REAL
@ATTRIBUTE "WHILE Keywords" REAL
@ATTRIBUTE "SWITCH Keywords" REAL
@ATTRIBUTE "DO Keywords" REAL
@ATTRIBUTE "Unique Words" REAL
@ATTRIBUTE Functions REAL
@ATTRIBUTE "Function Name Readability" REAL
@ATTRIBUTE "Nesting Depth" REAL
@ATTRIBUTE "Average Parameter Count" REAL
@ATTRIBUTE "Parameter Count Deviation" REAL
@ATTRIBUTE Commands REAL
@ATTRIBUTE "Average Commands per Line" REAL
@ATTRIBUTE "Commands per Line Deviation" REAL
@ATTRIBUTE "Empty Lines" REAL
@ATTRIBUTE Tabulators REAL
@ATTRIBUTE Spaces REAL
@ATTRIBUTE "Space Indents" REAL
@ATTRIBUTE "Tab Indents" REAL
@ATTRIBUTE "Prefers Tabs over Spaces" {True, False}
@ATTRIBUTE "Whitespace to Character Ratio" REAL
@ATTRIBUTE "Average Line Length" REAL
@ATTRIBUTE "Line Length Deviation" REAL
@ATTRIBUTE Author {.dd, .jaz, 23nigam, 37ae912, 3abdelazim, 3of7, 735612658, A.Grishchenko, a180285, a9108, aa2985759, aaaaajack, abcsampson, abdurak, abhay26, abhra73, Abscp, abyss.7, abyssmaul, achan1058, achiever202, ACMonster, ACPrimer, acrush, ACube, adi.pearl, ADJA, Adrian.Orzepowski, AdrianKuegel, adrianvidal, AekdyCoin, AEtheReal, afix, AguL, AHA, AHdoc, AhmedSalem, ahri, ahxun2006, Ahyangyi, aibaiche, AIQINGXING, airsplay, Aiz, AizukiKoh, AK93, Akai, akashin, akat, akazakov, akhtyamovpavel, Akitsukineko, AKM, aknow, akrasuski1, Al.Cash, alabax, AlanC, alantian, alberist, albert96, alberta.green, alei.alhepSoft, Aleksander, alex.jh, alex9801, AlexAlvarez, Alexander86, AlexeyChernevich, AlexUdalov, AlexX, Aliaksei, alikhtarov, alin, allenlyh, allocator64, ALONG, alpc104, alphaking, amashrabov, Amb, Amir.bh, amirmahdi, amoebius, amthabet, Amtrix, amylase, Ananya, Anardael, Anarivu, anders, Andfive, Andrew.Makar, AndreySiunov, andrii.nakryiko, angargo, angelok7, AngryBird, angwuy, ania7}

@DATA
69,159,1163,0.0,0.0,0,0,0,False,0.057971014492753624,0.057971014492753624,0.0,0.0,0.0,True,28,0.0625,0.0,0,0.0,0.0,0.16666666666666666,0.17391304347826086,0.08695652173913043,0.0,0.08695652173913043,0.0,0.0,0.0,0.27044025157232704,0.0,0,3,0,0,44,0.6376811594202898,0.5729888678848982,5,141,319,0.7681159420289855,0.7681159420289855,False,0.39552880481513325,16.782608695652176,10.611216131064893,alabax
41,167,873,0.0,0.04878048780487805,0,0.012195121951219513,0.0,False,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.0,0.0,True,25,0.058823529411764705,0.0,0,0.0,0.0,0.125,0.2682926829268293,0.0975609756097561,0.0,0.14634146341463414,0.0,0.0,0.024390243902439025,0.23353293413173654,0.04878048780487805,0.5,4,2.0,0.0,23,0.5609756097560976,0.5199286139202857,7,32,195,0.6341463414634146,0.6341463414634146,False,0.2600229095074456,21.121951219512194,11.08744794765021,AlanC
91,308,1888,0.0,0.0,0,0,0,False,0.07692307692307693,0.03296703296703297,0.04395604395604396,0.0,0.0,True,24,0.0625,0.0,0,0.0,0.0,0.2,0.38461538461538464,0.16483516483516483,0.03296703296703297,0.18681318681318682,0.0,0.0,0.0,0.1331168831168831,0.01098901098901099,1.0,4,2.0,0.0,52,0.5714285714285714,0.5400313971742541,6,217,616,0.8571428571428571,0.8571428571428571,False,0.4412076271186441,20.681318681318682,11.922473131264338,AlanC
24,88,510,0.0,0.0,0,0,0,False,0.20833333333333334,0.125,0.08333333333333333,0.0,0.0,True,16,0.07692307692307693,0.0,0,0.0,0.0,0.25,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.4090909090909091,0.041666666666666664,1.0,4,2.0,0.0,14,0.5833333333333334,0.5347222222222222,6,15,106,0.5,0.5,False,0.2372549019607843,21.0,10.416666666666666,AlanC
37,152,889,0.0,0.0,0,0,0,False,0.1891891891891892,0.08108108108108109,0.10810810810810811,0.0,0.0,True,23,0.0625,0.0,0,0.0,0.0,0.14285714285714285,0.35135135135135137,0.16216216216216217,0.05405405405405406,0.13513513513513514,0.0,0.0,0.0,0.26973684210526316,0.02702702702702703,1.0,4,2.0,0.0,21,0.5675675675675675,0.5522279035792549,7,38,197,0.6486486486486487,0.6486486486486487,False,0.2643419572553431,23.83783783783784,11.392257121986853,AlanC
50,193,1055,0.0,0.0,0,0,0,False,0.28,0.18,0.1,0.0,0.0,True,28,0.05,0.0,0,0.0,0.0,0.2,0.28,0.08,0.02,0.18,0.0,0.0,0.0,0.27461139896373055,0.02,1.0,4,2.0,0.0,25,0.5,0.56,6,50,239,0.58,0.58,False,0.2739336492890995,20.98,9.3728,AlanC
57,230,1209,0.0,0.03508771929824561,0,0.0,0.0,False,0.21052631578947367,0.12280701754385964,0.08771929824561403,0.0,0.0,True,41,0.041666666666666664,0.0,0,0.0,0.0,0.16666666666666666,0.14035087719298245,0.07017543859649122,0.017543859649122806,0.05263157894736842,0.0,0.0,0.0,0.21739130434782608,0.05263157894736842,0.3333333333333333,4,2.0,0.0,37,0.6491228070175439,0.5466297322252999,8,56,289,0.6140350877192983,0.6140350877192983,False,0.2853598014888337,21.07017543859649,8.968297937827023,AlanC
70,243,1376,0.0,0.04285714285714286,0,0.0047619047619047615,0.0,False,0.22857142857142856,0.14285714285714285,0.08571428571428572,0.0,0.0,True,38,0.041666666666666664,0.0,0,0.0,0.0,0.2,0.21428571428571427,0.05714285714285714,0.02857142857142857,0.12857142857142856,0.0,0.0,0.0,0.2345679012345679,0.014285714285714285,1.0,4,2.0,0.0,39,0.5571428571428572,0.5412244897959184,9,95,344,0.6428571428571429,0.6428571428571429,False,0.3190406976744186,19.52857142857143,9.580408163265309,AlanC
65,237,1268,0.0,0.015384615384615385,0,0.0,0.0,False,0.24615384615384617,0.15384615384615385,0.09230769230769231,0.0,0.0,True,34,0.05263157894736842,0.0,0,0.0,0.0,0.16666666666666666,0.1076923076923077,0.0,0.0,0.1076923076923077,0.0,0.0,0.0,0.24472573839662448,0.03076923076923077,0.5,4,2.0,0.0,35,0.5384615384615384,0.61301775147929,8,70,290,0.5846153846153846,0.5846153846153846,False,0.28391167192429023,19.384615384615383,10.65088757396449,AlanC
45,146,880,0.0,0.022222222222222223,0,0.0,0.0,False,0.35555555555555557,0.2222222222222222,0.13333333333333333,0.0,0.0,True,25,0.07142857142857142,0.0,0,0.0,0.0,0.3333333333333333,0.13333333333333333,0.022222222222222223,0.0,0.06666666666666667,0.044444444444444446,0.0,0.0,0.2945205479452055,0.0,0,4,0,0,24,0.5333333333333333,0.5925925925925926,4,59,195,0.5555555555555556,0.5555555555555556,False,0.28863636363636364,19.466666666666665,8.802962962962958,AlanC
48,140,831,0.0,0.0,0,0,0,False,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,False,13,0.1111111111111111,0.0,0,0.0,0.0,0.5,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.35,0.0,0,3,0,0,45,0.9375,0.234375,3,48,197,0.8541666666666666,0.8541666666666666,False,0.29482551143200963,17.25,3.8333333333333335,alantian
33,134,786,0.0,0.0,0,0,0,False,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,False,29,0.05555555555555555,0.0,0,0.0,0.0,0.5,0.24242424242424243,0.030303030303030304,0.0,0.21212121212121213,0.0,0.0,0.0,0.2537313432835821,0.0,0,4,0,0,31,0.9393939393939394,0.5693296602387512,7,76,255,0.6666666666666666,0.6666666666666666,False,0.4211195928753181,23.606060606060606,12.953168044077138,alantian
72,180,1518,0.0,0.0,0,0,0,False,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,False,45,0.047619047619047616,0.0,0,0.0,0.0,0.2,0.2222222222222222,0.06944444444444445,0.041666666666666664,0.09722222222222222,0.013888888888888888,0.0,0.0,0.19444444444444445,0.0,0,5,0,0,52,0.7222222222222222,0.5817901234567902,9,0,644,0.75,0.0,False,0.42424242424242425,20.958333333333332,10.256944444444441,alantian
32,137,909,0.0,0.09375,0,0.010416666666666666,0.0,False,0.0625,0.0625,0.0,0.0,0.0,False,27,0.0625,0.0,0,0.0,0.0,0.14285714285714285,0.28125,0.0,0.0,0.125,0.0,0.0,0.15625,0.21897810218978103,0.0,0,4,0,0,28,0.875,0.4921875,6,0,311,0.71875,0.0,False,0.34213421342134215,28.21875,14.732421875,alantian
33,107,701,0.0,0.0,0,0,0,False,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,True,22,0.09090909090909091,0.0,0,0.0,0.0,0.5,0.15151515151515152,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.308411214953271,0.030303030303030304,1.0,3,2.0,0.0,27,0.8181818181818182,0.5950413223140494,6,0,194,0.5151515151515151,0.0,False,0.2767475035663338,21.060606060606062,7.342516069788798,alantian
36,134,898,0.0,0.0,0,0,0,False,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,True,27,0.0625,0.0,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.30597014925373134,0.027777777777777776,1.0,3,2.0,0.0,27,0.75,0.5833333333333334,5,0,275,0.5833333333333334,0.0,False,0.3062360801781737,24.805555555555557,10.506172839506172,alantian
68,221,1605,0.0,0.014705882352941176,0,0.0,0.0,False,0.08823529411764706,0.08823529411764706,0.0,0.0,0.0,True,56,0.03225806451612903,0.0,0,0.0,0.0,0.25,0.3235294117647059,0.17647058823529413,0.0,0.1323529411764706,0.0,0.0,0.014705882352941176,0.23529411764705882,0.029411764705882353,0.5,3,2.0,0.0,56,0.8235294117647058,0.5328719723183388,8,0,556,0.6911764705882353,0.0,False,0.34641744548286607,23.485294117647058,9.485294117647058,alantian
38,153,945,0.0,0.02631578947368421,0,0.0,0.0,False,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,False,26,0.07692307692307693,0.0,0,0.0,0.0,0.125,0.21052631578947367,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.0,0.0,0.0,0.24183006535947713,0.02631578947368421,1.0,4,2.0,0.0,32,0.8421052631578947,0.6204986149584489,7,0,318,0.631578947368421,0.0,False,0.33650793650793653,24.68421052631579,12.82825484764543,alantian
54,184,1144,0.0,0.0,0,0,0,False,0.09259259259259259,0.09259259259259259,0.0,0.0,0.0,True,41,0.05263157894736842,0.0,0,0.0,0.0,0.5,0.12962962962962962,0.037037037037037035,0.0,0.09259259259259259,0.0,0.0,0.0,0.22282608695652173,0.018518518518518517,1.0,4,2.0,0.0,40,0.7407407407407407,0.5486968449931413,11,0,395,0.6296296296296297,0.0,False,0.34527972027972026,20.98148148148148,8.944444444444445,alantian
174,565,3013,0.0,0.011494252873563218,0,0.0,0.0,False,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,True,72,0.02702702702702703,0.0,0,0.26436781609195403,0.0,0.14285714285714285,0.2471264367816092,0.1206896551724138,0.08620689655172414,0.034482758620689655,0.005747126436781609,0.0,0.0,0.12212389380530973,0.017241379310344827,0.0,6,2.0,0.0,83,0.47701149425287354,0.5318404016382611,10,392,751,0.8390804597701149,0.8390804597701149,False,0.37935612346498504,17.25862068965517,10.75188267934997,alberist
35,141,821,0.0,0.0,0,0,0,False,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,False,18,0.07692307692307693,0.0,0,0.0,0.0,0.023255813953488372,0.22857142857142856,0.05714285714285714,0.02857142857142857,0.14285714285714285,0.0,0.0,0.0,0.524822695035461,0.02857142857142857,1.0,3,2.0,0.0,30,0.8571428571428571,0.4897959183673467,2,39,155,0.7714285714285715,0.7714285714285715,False,0.23629719853836784,23.4,15.759999999999994,alberist
31,77,432,0.0,0.0,0,0,0,False,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,False,16,0.09090909090909091,0.0,0,0.0,0.0,0.16666666666666666,0.1935483870967742,0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,0.38961038961038963,0.03225806451612903,1.0,2,2.0,0.0,18,0.5806451612903226,0.5619146722164412,2,43,99,0.7419354838709677,0.7419354838709677,False,0.3287037037037037,13.870967741935484,7.471383975026015,alberist
25,71,383,0.0,0.0,0,0,0,False,0.04,0.04,0.0,0.0,0.0,False,18,0.07692307692307693,0.0,0,0.0,0.0,0.16666666666666666,0.16,0.04,0.04,0.08,0.0,0.0,0.0,0.39436619718309857,0.04,1.0,2,2.0,0.0,16,0.64,0.5631999999999999,2,25,72,0.68,0.68,False,0.25326370757180156,15.24,7.990400000000001,alberist
52,134,851,0.0,0.0,0,0,0,False,0.057692307692307696,0.057692307692307696,0.0,0.0,0.0,True,25,0.0625,0.0,0,0.0,0.0,0.16666666666666666,0.19230769230769232,0.07692307692307693,0.019230769230769232,0.07692307692307693,0.019230769230769232,0.0,0.0,0.3358208955223881,0.0,0,3,0,0,33,0.6346153846153846,0.5613905325443788,2,95,199,0.8076923076923077,0.8076923076923077,False,0.345475910693302,16.326923076923077,8.26257396449704,alberist
28,91,480,0.0,0.0,0,0,0,False,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,True,17,0.07692307692307693,0.0,0,0.0,0.0,0.2,0.14285714285714285,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.3626373626373626,0.03571428571428571,1.0,4,2.0,0.0,19,0.6785714285714286,0.5331632653061223,2,24,81,0.6785714285714286,0.6785714285714286,False,0.21875,17.071428571428573,9.357142857142858,alberist
41,142,838,0.0,0.0,0,0,0,False,0.0975609756097561,0.0975609756097561,0.0,0.0,0.0,True,27,0.0625,0.0,0,0.0,0.0,0.16666666666666666,0.17073170731707318,0.024390243902439025,0.024390243902439025,0.12195121951219512,0.0,0.0,0.0,0.31690140845070425,0.04878048780487805,0.5,5,2.0,0.0,31,0.7560975609756098,0.5532421177870316,4,0,206,0.6097560975609756,0.0,False,0.2458233890214797,20.341463414634145,8.70791195716835,alberist
208,690,5236,0.0,0.0,0,0,0,False,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,True,122,0.02127659574468085,0.0,0,0.0,0.0,0.08333333333333333,0.2932692307692308,0.1201923076923077,0.038461538461538464,0.1346153846153846,0.0,0.0,0.0,0.10579710144927536,0.038461538461538464,0.0,8,2.0,0.0,133,0.6394230769230769,0.5594951923076918,14,0,1850,0.7932692307692307,0.0,False,0.3533231474407945,25.10576923076923,11.332562869822489,alberist
50,158,889,0.0,0.0,0,0,0,False,0.08,0.08,0.0,0.0,0.0,True,25,0.0625,0.0,0,0.0,0.0,0.125,0.2,0.08,0.04,0.08,0.0,0.0,0.0,0.3037974683544304,0.0,0,4,0,0,32,0.64,0.5632,2,74,171,0.78,0.78,False,0.2755905511811024,17.74,9.0096,alberist
70,161,1354,0.0,0.04285714285714286,0,0.0047619047619047615,0.0,False,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,True,26,0.07692307692307693,0.0,0,0.0,0.0,0.09090909090909091,0.17142857142857143,0.05714285714285714,0.014285714285714285,0.05714285714285714,0.04285714285714286,0.0,0.0,0.3167701863354037,0.0,0,3,0,0,45,0.6428571428571429,0.53265306122449,5,0,615,0.8142857142857143,0.0,False,0.45420974889217136,19.271428571428572,7.390612244897966,albert96
231,1229,23377,0.0,0.03896103896103896,0,0.0,0.0,False,0.008658008658008658,0.008658008658008658,0.0,0.0,0.0,False,124,0.02564102564102564,0.0,0,0.0,0.0,0.05555555555555555,0.2077922077922078,0.06493506493506493,0.025974025974025976,0.10822510822510822,0.008658008658008658,0.0,0.0,0.05614320585842148,0.012987012987012988,0.3333333333333333,4,2.0,0.0,141,0.6103896103896104,0.613031989655366,8,0,2755,0.8831168831168831,0.0,False,0.11785087906917055,101.16450216450217,156.88892636944544,albert96
36,96,741,0.0,0.05555555555555555,0,0.013888888888888888,0.0,False,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,False,19,0.07692307692307693,0.0,0,0.0,0.0,0.1111111111111111,0.1388888888888889,0.08333333333333333,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.5104166666666666,0.0,0,2,0,0,23,0.6388888888888888,0.4969135802469135,1,0,267,0.7222222222222222,0.0,False,0.3603238866396761,20.555555555555557,8.450617283950617,albert96
56,124,1110,0.0,0.03571428571428571,0,0.008928571428571428,0.0,False,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,False,24,0.07692307692307693,0.0,0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.03571428571428571,0.08928571428571429,0.017857142857142856,0.0,0.0,0.33064516129032256,0.0,0,3,0,0,31,0.5535714285714286,0.593112244897959,1,0,517,0.8571428571428571,0.0,False,0.4657657657657658,19.803571428571427,10.525510204081638,albert96
88,198,1858,0.0,0.011363636363636364,0,0.0,0.0,False,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,True,37,0.05,0.0,0,0.0,0.0,0.08333333333333333,0.18181818181818182,0.056818181818181816,0.022727272727272728,0.10227272727272728,0.0,0.0,0.0,0.2727272727272727,0.0,0,4,0,0,52,0.5909090909090909,0.604338842975207,1,0,991,0.8409090909090909,0.0,False,0.5333692142088267,21.102272727272727,9.259555785123968,albert96
162,428,3328,0.0,0.018518518518518517,0,0.0,0.0,False,0.024691358024691357,0.024691358024691357,0.0,0.0,0.0,True,65,0.04,0.0,0,0.0,0.0,0.1,0.12345679012345678,0.05555555555555555,0.006172839506172839,0.06172839506172839,0.0,0.0,0.0,0.1542056074766355,0.012345679012345678,0.0,4,2.0,0.0,109,0.6728395061728395,0.5399329370522787,9,0,1485,0.845679012345679,0.0,False,0.4462139423076923,20.487654320987655,10.33767718335619,albert96
92,254,1993,0.0,0.010869565217391304,0,0.0,0.0,False,0.05434782608695652,0.05434782608695652,0.0,0.0,0.0,True,45,0.05263157894736842,0.0,0,0.0,0.0,0.08333333333333333,0.22826086956521738,0.07608695652173914,0.010869565217391304,0.11956521739130435,0.021739130434782608,0.0,0.0,0.2047244094488189,0.0,0,5,0,0,65,0.7065217391304348,0.6143667296786389,1,0,906,0.8152173913043478,0.0,False,0.4545910687405921,21.652173913043477,10.735349716446127,albert96
47,176,1151,0.0,0.0425531914893617,0,0.0,0.0,False,0.0851063829787234,0.0851063829787234,0.0,0.0,0.0,True,27,0.08333333333333333,0.0,0,0.0,0.0,0.058823529411764705,0.19148936170212766,0.0425531914893617,0.0,0.14893617021276595,0.0,0.0,0.0,0.26136363636363635,0.0,0,3,0,0,42,0.8936170212765957,0.5703938433680398,1,0,405,0.723404255319149,0.0,False,0.3518679409209383,24.46808510638298,13.51380715255772,albert96
41,109,907,0.0,0.024390243902439025,0,0.0,0.0,False,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,False,21,0.08333333333333333,0.0,0,0.0,0.0,0.07142857142857142,0.17073170731707318,0.024390243902439025,0.0,0.12195121951219512,0.024390243902439025,0.0,0.0,0.3577981651376147,0.0,0,3,0,0,28,0.6829268292682927,0.6329565734681737,1,0,394,0.8048780487804879,0.0,False,0.43439911797133407,22.097560975609756,11.343248066627014,albert96
248,456,3913,0.0,0.0,0,0,0,False,0.008064516129032258,0.008064516129032258,0.0,0.0,0.0,False,94,0.08333333333333333,0.0,0,0.0,0.0,0.25,0.2903225806451613,0.06048387096774194,0.09274193548387097,0.13306451612903225,0.004032258064516129,0.0,0.0,0.05482456140350877,0.0,0,4,0,0,134,0.5403225806451613,0.6405437044745057,7,424,1855,0.9758064516129032,0.907258064516129,False,0.5824175824175825,15.75,9.661290322580646,alberta.green
31,65,539,0.0,0.0,0,0,0,False,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,False,19,0.07692307692307693,0.0,0,0.0967741935483871,0.0,0.5,0.2903225806451613,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.0,0.16129032258064516,0.46153846153846156,0.0,0,2,0,0,18,0.5806451612903226,0.4869927159209157,2,10,172,0.8064516129032258,0.3225806451612903,False,0.33766233766233766,17.322580645161292,8.892819979188344,alberta.green
61,139,1158,0.0,0.0,0,0,0,False,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,False,33,0.06666666666666667,0.0,0,0.0,0.0,0.16666666666666666,0.2459016393442623,0.04918032786885246,0.04918032786885246,0.13114754098360656,0.01639344262295082,0.0,0.0,0.2446043165467626,0.0,0,3,0,0,42,0.6885245901639344,0.609513571620532,6,42,404,0.9180327868852459,0.5081967213114754,False,0.385146804835924,18.885245901639344,10.542864821284601,alberta.green
90,201,1487,0.0,0.0,0,0,0,False,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,True,49,0.041666666666666664,0.0,0,0.0,0.0,0.25,0.18888888888888888,0.05555555555555555,0.03333333333333333,0.07777777777777778,0.022222222222222223,0.0,0.0,0.24875621890547264,0.022222222222222223,0.0,4,2.0,0.0,52,0.5777777777777777,0.5777777777777775,5,42,525,0.8222222222222222,0.35555555555555557,False,0.3813046402151984,16.466666666666665,8.44740740740741,alberta.green
96,216,1704,0.0,0.07291666666666667,0,0.0,0.0,False,0.0625,0.0625,0.0,0.0,0.0,True,48,0.041666666666666664,0.0,0,0.0,0.0,0.16666666666666666,0.15625,0.041666666666666664,0.041666666666666664,0.0625,0.010416666666666666,0.0,0.0,0.2222222222222222,0.010416666666666666,0.0,3,2.0,0.0,61,0.6354166666666666,0.5427517361111113,7,43,538,0.84375,0.4479166666666667,False,0.340962441314554,17.677083333333332,8.710720486111114,alberta.green
27,65,445,0.0,0.0,0,0,0,False,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0,True,14,0.09090909090909091,0.0,0,0.0,0.0,0.5,0.14814814814814814,0.037037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.4461538461538462,0.0,0,3,0,0,15,0.5555555555555556,0.5761316872427984,2,14,123,0.5925925925925926,0.2962962962962963,False,0.30786516853932583,16.40740740740741,6.65843621399177,alberta.green
72,173,1373,0.0,0.0,0,0,0,False,0.09722222222222222,0.09722222222222222,0.0,0.0,0.0,True,22,0.07142857142857142,0.0,0,0.0,0.0,0.25,0.20833333333333334,0.05555555555555555,0.06944444444444445,0.05555555555555555,0.027777777777777776,0.0,0.0,0.27167630057803466,0.0,0,4,0,0,37,0.5138888888888888,0.5567129629629628,5,126,440,0.8472222222222222,0.6944444444444444,False,0.41223597960670066,19.0,10.88888888888889,alberta.green
49,101,764,0.0,0.0,0,0,0,False,0.1836734693877551,0.1836734693877551,0.0,0.0,0.0,True,17,0.08333333333333333,0.0,0,0.0,0.0,0.5,0.20408163265306123,0.08163265306122448,0.08163265306122448,0.0,0.04081632653061224,0.0,0.0,0.2871287128712871,0.0,0,3,0,0,19,0.3877551020408163,0.474802165764265,5,66,245,0.7346938775510204,0.673469387755102,False,0.40706806282722513,15.489795918367347,6.744689712619742,alberta.green
48,76,669,0.0,0.0,0,0,0,False,0.1875,0.1875,0.0,0.0,0.0,True,14,0.1,0.0,0,0.0,0.0,0.3333333333333333,0.125,0.041666666666666664,0.020833333333333332,0.0,0.0625,0.0,0.0,0.4342105263157895,0.0,0,3,0,0,20,0.4166666666666667,0.4861111111111112,2,44,212,0.7291666666666666,0.5625,False,0.38266068759342303,13.895833333333334,5.849826388888888,alberta.green
49,150,1172,0.0,0.0,0,0,0,False,0.16326530612244897,0.16326530612244897,0.0,0.0,0.0,True,29,0.0625,0.0,0,0.0,0.0,0.125,0.24489795918367346,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.0,0.0,0.04081632653061224,0.35333333333333333,0.0,0,3,0,0,38,0.7755102040816326,0.5381091211995003,5,0,448,0.6938775510204082,0.0,False,0.3822525597269625,23.816326530612244,8.09079550187422,alei.alhepSoft
91,280,2037,0.0,0.01098901098901099,0,0.0,0.0,False,0.08791208791208792,0.08791208791208792,0.0,0.0,0.0,True,56,0.04,0.0,0,0.0,0.0,0.1,0.25274725274725274,0.12087912087912088,0.03296703296703297,0.0989010989010989,0.0,0.0,0.0,0.2392857142857143,0.03296703296703297,0.3333333333333333,3,2.0,0.0,63,0.6923076923076923,0.562975486052409,9,0,753,0.7582417582417582,0.0,False,0.3696612665684831,22.285714285714285,9.726844583987441,alei.alhepSoft
29,90,672,0.0,0.0,0,0,0,False,0.2413793103448276,0.2413793103448276,0.0,0.0,0.0,True,19,0.07142857142857142,0.0,0,0.0,0.0,0.1111111111111111,0.27586206896551724,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.0,0.13793103448275862,0.5111111111111111,0.0,0,3,0,0,20,0.6896551724137931,0.5231866825208084,2,0,196,0.6206896551724138,0.0,False,0.2916666666666667,23.103448275862068,9.631391200951251,alei.alhepSoft
43,128,1010,0.0,0.0,0,0,0,False,0.16279069767441862,0.16279069767441862,0.0,0.0,0.0,True,22,0.06666666666666667,0.0,0,0.0,0.0,0.07142857142857142,0.23255813953488372,0.06976744186046512,0.046511627906976744,0.11627906976744186,0.0,0.0,0.0,0.40625,0.0,0,3,0,0,33,0.7674418604651163,0.535424553812872,1,0,347,0.7441860465116279,0.0,False,0.3435643564356436,23.46511627906977,10.190373174689022,alei.alhepSoft
56,191,1455,0.0,0.0,0,0,0,False,0.19642857142857142,0.19642857142857142,0.0,0.0,0.0,True,36,0.05263157894736842,0.0,0,0.0,0.0,0.1,0.25,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.0,0.0,0.0,0.32460732984293195,0.0,0,4,0,0,42,0.75,0.5892857142857143,2,0,553,0.6785714285714286,0.0,False,0.38006872852233675,25.946428571428573,10.014030612244898,alei.alhepSoft
38,98,765,0.0,0.0,0,0,0,False,0.2894736842105263,0.2894736842105263,0.0,0.0,0.0,True,18,0.07692307692307693,0.0,0,0.0,0.0,0.1111111111111111,0.18421052631578946,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.4897959183673469,0.0,0,3,0,0,23,0.6052631578947368,0.5415512465373963,1,0,226,0.5526315789473685,0.0,False,0.2954248366013072,20.105263157894736,7.180055401662049,alei.alhepSoft
67,219,1530,0.0,0.014925373134328358,0,0.0,0.0,True,0.16417910447761194,0.16417910447761194,0.0,0.0,0.0,True,43,0.047619047619047616,0.0,0,0.0,0.0,0.1,0.13432835820895522,0.029850746268656716,0.029850746268656716,0.07462686567164178,0.0,0.0,0.0,0.3242009132420091,0.014925373134328358,0.0,4,2.0,0.0,50,0.746268656716418,0.5123635553575409,2,0,489,0.6567164179104478,0.0,False,0.3196078431372549,22.80597014925373,9.093339273780357,alei.alhepSoft
